brand_id,brand_name,brand_page_link,created_at,updated_at
015f5cbc-92c3-4346-8cf2-ddaea6bf2172,Bumble and bumble,https://www.ulta.com/brand/bumble-bumble,2024-04-29 14:52:43.107+00,2024-04-29 14:52:43.107+00
b5433b49-52cb-4250-a26e-665d3c225698,Burberry,https://www.ulta.com/brand/burberry,2024-04-29 14:52:43.107+00,2024-04-29 14:52:43.107+00
5a9ddca5-0c98-4cd9-b879-90c3d589b98f,Burt's Bees,https://www.ulta.com/brand/burts-bees,2024-04-29 14:52:43.107+00,2024-04-29 14:52:43.107+00
7a8e66aa-9ce5-40ed-b5a7-c35348f900bb,Bushbalm,https://www.ulta.com/brand/bushbalm,2024-04-29 14:52:43.107+00,2024-04-29 14:52:43.107+00
4bee1b67-dfee-45c7-acaa-d9f23ad1c988,Buttah Skin,https://www.ulta.com/brand/buttah-skin,2024-04-29 14:52:43.107+00,2024-04-29 14:52:43.107+00
8aa2dae4-b159-491e-9e9b-b1075b90ffc6,Buxom,https://www.ulta.com/brand/buxom,2024-04-29 14:52:43.107+00,2024-04-29 14:52:43.107+00
2b6eb208-67e2-4b8e-a74c-5358cebd27fd,BYOMA,https://www.ulta.com/brand/byoma,2024-04-29 14:52:43.107+00,2024-04-29 14:52:43.107+00
6d6c3f4c-1fc0-4c76-ac18-0037e94982c7,Caboodles,https://www.ulta.com/brand/caboodles,2024-04-29 14:52:43.107+00,2024-04-29 14:52:43.107+00
ca39adc0-fb30-45f4-be23-e2755acb471b,Calvin Klein,https://www.ulta.com/brand/calvin-klein,2024-04-29 14:52:43.107+00,2024-04-29 14:52:43.107+00
4b052d20-f459-4b25-8ad6-71f5f0feaa5b,Camille Rose,https://www.ulta.com/brand/camille-rose,2024-04-29 14:52:43.107+00,2024-04-29 14:52:43.107+00
616209e0-1272-463f-9ec1-adf78152cd62,Candier,https://www.ulta.com/brand/candier,2024-04-29 14:52:43.107+00,2024-04-29 14:52:43.107+00
3a0fa4ac-352c-4f61-9061-9a9322d6f23b,Capelli New York,https://www.ulta.com/brand/capelli-new-york,2024-04-29 14:52:43.107+00,2024-04-29 14:52:43.107+00
b0a25a23-25e3-4d18-801a-0564ac0826f9,Carbon Theory.,https://www.ulta.com/brand/carbon-theory,2024-04-29 14:52:43.107+00,2024-04-29 14:52:43.107+00
298068eb-87a9-4834-a35a-00797abf9c02,Carol's Daughter,https://www.ulta.com/brand/carols-daughter,2024-04-29 14:52:43.107+00,2024-04-29 14:52:43.107+00
15ff4c51-9d71-4686-8e90-894840726965,Carolina Herrera,https://www.ulta.com/brand/carolina-herrera,2024-04-29 14:52:43.107+00,2024-04-29 14:52:43.107+00
d0d942ab-3883-47bb-96ff-74925f956dd3,Céla,https://www.ulta.com/brand/cela,2024-04-29 14:52:43.107+00,2024-04-29 14:52:43.107+00
4552b51f-09b8-4136-8b80-c51ce0d94c15,CeraVe,https://www.ulta.com/brand/cerave,2024-04-29 14:52:43.107+00,2024-04-29 14:52:43.107+00
bb4862f4-6404-44c2-9191-3cdb6a0d50a9,Cetaphil,https://www.ulta.com/brand/cetaphil,2024-04-29 14:52:43.107+00,2024-04-29 14:52:43.107+00
fdc63af9-1c77-43a5-9c6b-715d7eb1a04c,CHANEL,https://www.ulta.com/brand/chanel,2024-04-29 14:52:43.107+00,2024-04-29 14:52:43.107+00
909d4b44-6b79-47c2-bde2-11c6f0f2f6c7,Charlotte Tilbury,https://www.ulta.com/brand/charlotte-tilbury,2024-04-29 14:52:43.107+00,2024-04-29 14:52:43.107+00
3bdf41c8-2744-49b1-bfbc-79c8f1609ad1,Chi,https://www.ulta.com/brand/chi,2024-04-29 14:52:43.107+00,2024-04-29 14:52:43.107+00
1f920b3f-0cb5-4bdc-9c79-f893aaac68b1,China Glaze,https://www.ulta.com/brand/china-glaze,2024-04-29 14:52:43.107+00,2024-04-29 14:52:43.107+00
92ce175b-f499-44db-8656-9698f7767ccc,Chloé,https://www.ulta.com/brand/chloe,2024-04-29 14:52:43.107+00,2024-04-29 14:52:43.107+00
fe8c6652-6894-48c9-9e97-5ffd9db15ba3,Clairol,https://www.ulta.com/brand/clairol,2024-04-29 14:52:43.107+00,2024-04-29 14:52:43.107+00
2cfb2be1-8ced-4631-80b1-ce8631453b44,Clarins,https://www.ulta.com/brand/clarins,2024-04-29 14:52:43.107+00,2024-04-29 14:52:43.107+00
cedb1efa-aeb3-4651-bfb3-70f10dcf6ef7,Clean,https://www.ulta.com/brand/clean,2024-04-29 14:52:43.107+00,2024-04-29 14:52:43.107+00
85db35d7-cd15-4738-9a91-0a45e0fac0ec,Clinique,https://www.ulta.com/brand/clinique,2024-04-29 14:52:43.107+00,2024-04-29 14:52:43.107+00
06857830-b460-423a-af18-4b743674f4dd,CND,https://www.ulta.com/brand/cnd,2024-04-29 14:52:43.107+00,2024-04-29 14:52:43.107+00
6abc0090-5324-4843-95af-87bcec9c5a8e,Coach,https://www.ulta.com/brand/coach,2024-04-29 14:52:43.107+00,2024-04-29 14:52:43.107+00
518683cf-12cb-46ed-9c0c-af52b186f4fc,Coco & Eve,https://www.ulta.com/brand/coco-eve,2024-04-29 14:52:43.107+00,2024-04-29 14:52:43.107+00
5ebcdf94-a9d8-4a22-a387-3740b5c8af61,cocokind,https://www.ulta.com/brand/cocokind,2024-04-29 14:52:43.107+00,2024-04-29 14:52:43.107+00
ccdd5ac8-60a0-49a8-a951-ec98722d5433,Color Wow,https://www.ulta.com/brand/color-wow,2024-04-29 14:52:43.107+00,2024-04-29 14:52:43.107+00
de3d749e-6f2a-4f25-8e4c-5460bb000419,ColourPop,https://www.ulta.com/brand/colourpop,2024-04-29 14:52:43.107+00,2024-04-29 14:52:43.107+00
98d47eb8-43de-4be3-a951-bb6709041ec6,Conair,https://www.ulta.com/brand/conair,2024-04-29 14:52:43.107+00,2024-04-29 14:52:43.107+00
6034461f-f70b-41c1-97cb-e3dc4c57b3e6,COOLA,https://www.ulta.com/brand/coola,2024-04-29 14:52:43.107+00,2024-04-29 14:52:43.107+00
9bb4398e-8b4c-4d98-bdf5-4125f866a5a7,COSRX,https://www.ulta.com/brand/cosrx,2024-04-29 14:52:43.107+00,2024-04-29 14:52:43.107+00
acc76792-999f-4536-9724-cc216d849a5d,CoTz,https://www.ulta.com/brand/cotz,2024-04-29 14:52:43.107+00,2024-04-29 14:52:43.107+00
07cb23a7-3fff-4eab-84ae-24028c4760c3,CoverGirl,https://www.ulta.com/brand/covergirl,2024-04-29 14:52:43.107+00,2024-04-29 14:52:43.107+00
9cab3b28-e11a-4e5a-8bc4-0669423d0541,Crave,https://www.ulta.com/brand/crave,2024-04-29 14:52:43.107+00,2024-04-29 14:52:43.107+00
87246be3-75d7-41b4-9ff3-4256b00fee48,Crepe Erase,https://www.ulta.com/brand/crepe-erase,2024-04-29 14:52:43.107+00,2024-04-29 14:52:43.107+00
f1871b13-cd78-4ea7-b649-5e1bc8de35ed,Cricket,https://www.ulta.com/brand/cricket,2024-04-29 14:52:43.107+00,2024-04-29 14:52:43.107+00
cb3cdec9-3635-49ff-b732-7d5d98a09896,CROC,https://www.ulta.com/brand/croc,2024-04-29 14:52:43.107+00,2024-04-29 14:52:43.107+00
5f68f5b2-a896-475c-b0d6-d213d845bb66,CurlMix,https://www.ulta.com/brand/curlmix,2024-04-29 14:52:43.107+00,2024-04-29 14:52:43.107+00
51048bae-6fd9-4ae2-b107-53e1ebeff9cc,CURLS,https://www.ulta.com/brand/curls,2024-04-29 14:52:43.107+00,2024-04-29 14:52:43.107+00
5a89d717-e219-45a3-af94-300a67f0b48c,Curlsmith,https://www.ulta.com/brand/curlsmith,2024-04-29 14:52:43.107+00,2024-04-29 14:52:43.107+00
1645bcaf-44ac-46c6-ac48-55fb3e2d109c,Da Bomb,https://www.ulta.com/brand/da-bomb,2024-04-29 14:52:43.107+00,2024-04-29 14:52:43.107+00
d350ba32-8b87-4c63-9223-ae97e93231a9,Daily Concepts,https://www.ulta.com/brand/daily-concepts,2024-04-29 14:52:43.107+00,2024-04-29 14:52:43.107+00
b086fa76-bb61-4449-bde5-8058532544e4,Dashing Diva,https://www.ulta.com/brand/dashing-diva,2024-04-29 14:52:43.107+00,2024-04-29 14:52:43.107+00
13711154-5ca9-4b79-a8ca-8988373db7c2,Denman,https://www.ulta.com/brand/denman,2024-04-29 14:52:43.107+00,2024-04-29 14:52:43.107+00
a8114658-145a-4c4f-95d1-bc7d5842ca14,DERMA E,https://www.ulta.com/brand/derma-e,2024-04-29 14:52:43.107+00,2024-04-29 14:52:43.107+00
5a47a052-1051-428c-8f35-a71ae2c13527,Dermablend,https://www.ulta.com/brand/dermablend,2024-04-29 14:52:43.107+00,2024-04-29 14:52:43.107+00
995315fd-62c4-4327-91df-12f8387724ef,DERMAFLASH,https://www.ulta.com/brand/dermaflash,2024-04-29 14:52:43.107+00,2024-04-29 14:52:43.107+00
0a5dad77-a9b8-490b-8628-74862164c824,Dermalogica,https://www.ulta.com/brand/dermalogica,2024-04-29 14:52:43.107+00,2024-04-29 14:52:43.107+00
4aabb517-54a0-4e0a-b59e-43d2655cbe9d,Design Essentials,https://www.ulta.com/brand/design-essentials,2024-04-29 14:52:43.107+00,2024-04-29 14:52:43.107+00
9e3ae2e3-a1bf-4089-a2c7-b32e98d59aa9,DevaCurl,https://www.ulta.com/brand/devacurl,2024-04-29 14:52:43.107+00,2024-04-29 14:52:43.107+00
7fdd3a8b-df46-43a1-976d-956d8ccbbb20,DHC,https://www.ulta.com/brand/dhc,2024-04-29 14:52:43.107+00,2024-04-29 14:52:43.107+00
8db7c671-858f-4a88-9bfe-513b5bb730a0,Diane,https://www.ulta.com/brand/diane,2024-04-29 14:52:43.107+00,2024-04-29 14:52:43.107+00
05e69433-c5b3-41f9-ae42-f3cbd2f40660,Differin,https://www.ulta.com/brand/differin,2024-04-29 14:52:43.107+00,2024-04-29 14:52:43.107+00
c9238dfa-e034-422f-8df5-a996d0827dfc,DIME,https://www.ulta.com/brand/dime,2024-04-29 14:52:43.107+00,2024-04-29 14:52:43.107+00
97be69b4-79ba-451a-b646-2e690ecca8e8,Dionis,https://www.ulta.com/brand/dionis,2024-04-29 14:52:43.107+00,2024-04-29 14:52:43.107+00
e10dc721-9e08-48e9-a9da-54d0989b1d8f,Dior,https://www.ulta.com/brand/dior,2024-04-29 14:52:43.107+00,2024-04-29 14:52:43.107+00
a6410005-3a44-4aba-ac9c-ff00b24f32b8,Divi,https://www.ulta.com/brand/divi,2024-04-29 14:52:43.107+00,2024-04-29 14:52:43.107+00
b3bb688c-c8c6-4567-9f19-f4cc6eaa0372,DKNY,https://www.ulta.com/brand/dkny,2024-04-29 14:52:43.107+00,2024-04-29 14:52:43.107+00
55a7294a-2bb0-4f9b-ae98-a8bf56657c62,Dolce Glow,https://www.ulta.com/brand/dolce-glow,2024-04-29 14:52:43.107+00,2024-04-29 14:52:43.107+00
41cc16fc-5724-473d-989a-74f952577716,Dolce&Gabbana,https://www.ulta.com/brand/dolce-gabbana,2024-04-29 14:52:43.107+00,2024-04-29 14:52:43.107+00
5756f24e-2b5c-4fcf-b978-9a2c9e380db3,Donna Karan,https://www.ulta.com/brand/donna-karan,2024-04-29 14:52:43.107+00,2024-04-29 14:52:43.107+00
5d6be9d0-565b-427e-b795-9bbd7d05e76f,DONNA'S RECIPE,https://www.ulta.com/brand/donnas-recipe,2024-04-29 14:52:43.107+00,2024-04-29 14:52:43.107+00
b35ac0af-b3ea-4073-b9fd-7d738907d645,dpHUE,https://www.ulta.com/brand/dphue,2024-04-29 14:52:43.107+00,2024-04-29 14:52:43.107+00
96c8711c-64b3-4449-86dd-18d78eace857,Dr Teal's,https://www.ulta.com/brand/dr-teals,2024-04-29 14:52:43.107+00,2024-04-29 14:52:43.107+00
4e23ab02-fbea-446c-85eb-771175239c88,Dr. Brandt,https://www.ulta.com/brand/dr-brandt,2024-04-29 14:52:43.107+00,2024-04-29 14:52:43.107+00
0ba84b69-5511-48fc-bc4e-9d84aecdde6d,Dr. PAWPAW,https://www.ulta.com/brand/dr-pawpaw,2024-04-29 14:52:43.107+00,2024-04-29 14:52:43.107+00
445e7658-ef19-416f-93fa-7b9733c739b5,Drunk Elephant,https://www.ulta.com/brand/drunk-elephant,2024-04-29 14:52:43.107+00,2024-04-29 14:52:43.107+00
e7535318-8bc8-4007-bbb3-b94c3c0c34be,Drybar,https://www.ulta.com/brand/drybar,2024-04-29 14:52:43.107+00,2024-04-29 14:52:43.107+00
d473be0d-6d1a-4d65-b99b-e677daa74053,Duke Cannon Supply Co,https://www.ulta.com/brand/duke-cannon-supply-co,2024-04-29 14:52:43.107+00,2024-04-29 14:52:43.107+00
bf507a04-b156-4dbb-9e50-bea953f10feb,DUNE SUNCARE,https://www.ulta.com/brand/dune-suncare,2024-04-29 14:52:43.107+00,2024-04-29 14:52:43.107+00
5826e917-32ba-463d-85b1-93f70c874817,Dyson,https://www.ulta.com/brand/dyson,2024-04-29 14:52:43.107+00,2024-04-29 14:52:43.107+00
c0eeeb3a-db41-4c98-9c0b-3e1595e038a2,e.l.f. Cosmetics,https://www.ulta.com/brand/elf-cosmetics,2024-04-29 14:52:43.107+00,2024-04-29 14:52:43.107+00
4491c288-daa6-4501-aa16-9f1065c57d1c,Each & Every,https://www.ulta.com/brand/each-every,2024-04-29 14:52:43.107+00,2024-04-29 14:52:43.107+00
4b73052a-f09d-4da2-8beb-df69b3f7bc41,Earth Harbor,https://www.ulta.com/brand/earth-harbor,2024-04-29 14:52:43.107+00,2024-04-29 14:52:43.107+00
1ae12a33-e647-4478-8439-e34ccd0f9d08,Earth Therapeutics,https://www.ulta.com/brand/earth-therapeutics,2024-04-29 14:52:43.107+00,2024-04-29 14:52:43.107+00
4e3663ad-e3e8-4e39-9f18-e82d5e180df6,Eau de Juice,https://www.ulta.com/brand/eau-de-juice,2024-04-29 14:52:43.107+00,2024-04-29 14:52:43.107+00
